ID,Name,Concepticon_ID,Concepticon_Gloss,Chinese_Gloss
514_invocation,invocation,,,祈祷
515_bell,bell,2246,BELL,铃
516_flute,flute,777,FLUTE,笛子
517_gourdreedorgan,gourd reed-organ,,,芦笙
518_pipeyuantong,pipe (yuantong),1124,PIPE,烟筒
519_trap,trap,1075,TRAP (PITFALL),陷阱
520_poison,poison,655,POISON,毒药
521_lookat,look at,1819,LOOK,看
522_see,see,1409,SEE,看见
523_show,show,1039,SHOW,给看
524_listen,listen,1608,LISTEN,听
525_hear,hear,1408,HEAR,听见
526_eat,eat,1336,EAT,吃
527_feed,feed,739,FEED,喂（人、猪）
528_feedanimals,feed animals,,,喂 (喂鸡)
529_drink,drink,1401,DRINK,喝
530_givetodrink,give to drink,,,给喝
531_bite,bite,1403,BITE,咬
532_chew,chew,321,CHEW,嚼
533_lick,lick,319,LICK,舔
534_savor,savor,2190,TASTE,含
535_swallow,swallow,897,SWALLOW,咽
536_spit,spit,1440,SPIT,吐 (吐口水)
537_vomit,vomit,1278,VOMIT,呕吐
538_suck,suck,1421,SUCK,吸
539_blowon,blow (on),176,BLOW (WITH MOUTH),吹 (吹火)
540_say,say,1458,SAY,说
541_speak,speak,1623,SPEAK,讲
542_tell,tell,1711,TELL,告诉
543_callbecalled,call; be called,180,CALL BY NAME,叫
544_ask,ask,1309,ASK (INQUIRE),问
545_answer,answer,1275,ANSWER,答 (回答)
546_sendforrequest,send for; request,1828,ASK (REQUEST),请
547_smell,smell,1586,SMELL (PERCEIVE),闻 (嗅)
548_touchfeelstroke,touch; feel; stroke,1892,TOUCH,摸 (摸摸刀口)
549_take,take,1749,TAKE,拿 (拿书)
550_graspgrip,grasp; grip,855,SEIZE,握(握刀把)
551_grab,grab,855,SEIZE,抓住
552_pickegfruit,"pick (e.g., fruit)",2148,PICK,摘 (摘果子)
553_rubwithhands,rub (with hands),1449,RUB,搓 (措绳子)
554_riptear,rip; tear,1735,TEAR (SHRED),撕
555_twistwring,twist; wring,430,TWIST,拧 (拧毛巾)
556_pickup,pick up,371,PICK UP,拾 (拾起)
557_catchseize,catch; seize,702,CATCH,捉 (捉鸡)
558_scattersprinkleegseed,"scatter; sprinkle (e.g., seed)",2064,SCATTER (SEEDS),撒 (撒种子)
559_throwaway,throw away,3696,THROW AWAY,丢掉
560_pitchthrowfromsideway,pitch (throw from side way),,,摔 (石头)
561_tossoverhand,toss (overhand),1456,THROW,投
562_stretchstretchout,stretch; stretch out,214,STRETCH,伸 (伸手)
563_pound,pound,354,POUND,舂/捣碎
564_liftoverhead,lift (over head),1317,RAISE,举起
565_fold,fold,1470,FOLD,折
566_squeeze,squeeze,1414,SQUEEZE,挤压/榨
567_pinch,pinch,378,PINCH,捏
568_massage,massage,3119,MASSAGE (SOMEBODY),按摩
569_bend,bend,2224,BEND (SOMETHING),使弯曲
571_pullb,pull b,1455,PULL,拉
572_push,push,1452,PUSH,推
573_kick,kick,1135,KICK,踢
574_kneel,kneel,66,KNEEL,跪
575_sit,sit,1416,SIT,坐
576_carryonback,"carry, on back",465,CARRY ON BACK,背 (背小孩)
577_carryinarms,"carry,  in arms",,,抱 (抱小孩)
578_carryfromhand,"carry, from hand",412,CARRY IN HAND,提
579_carrymidpole,"carry, mid pole",,,担
580_fall,fall,2894,TUMBLE (FALL DOWN),跌 (跌倒)
581_leanagainst,lean (against),,,靠 (人靠在树上)
582_spendnight,spend night,,,过夜
583_rest,rest,168,REST,休息
584_sleep,sleep,1585,SLEEP,睡觉
585_puttosleep,put to sleep,,,使睡
586_awake,awake,825,AWAKE,醒 (睡醒)
587_awaken,awaken,3174,WAKE UP (SOMEONE),唤醒
588_dowork,do (work),813,DO,做 (做工)
589_laborwork,labor; work,984,WORK (LABOUR),劳动
590_toplow,to plow,1921,PLOUGH,犁 (犁地)
591_digahole,dig (a hole),1418,DIG,挖 (挖洞)
593_plantgrow,plant; grow,1486,PLANT (SOMETHING),种
594_water,water,3078,IRRIGATE,浇 (浇菜)
595_slicecut,slice; cut,,,切 (切菜)
596_slicecut,slice; cut,,,切 (切苹果、西瓜)
597_splitchopcleave,split; chop; cleave,3151,CUT (WITH AXE),劈 (劈木柴)
598_chopdown,chop (down),355,CUT DOWN,砍 (砍树)
599_cutreap,cut (reap),,,割 (割稻)
600_whittle,whittle,,,削
601_stab,stab,1434,STAB,刺
602_pulluppullout,pull up; pull out,2325,PULL OUT,拔 (拔草)
603_grazeherdaflock,graze; herd (a flock),3058,GRAZE,放牧
604_raiseanimals,raise animals,,,饲养
605_leadalong,lead along,43,LEAD (GUIDE),牵 (牵牛)
606_buy,buy,1869,BUY,买
607_sell,sell,1571,SELL,卖
608_countnumber,count (number),1420,COUNT,数 (数东西)
610_teachtrain,teach/train,709,TEACH,教
611_study,study,504,LEARN,学
612_cookboil,cook; boil,1100,COOK (SOMETHING),煮
613_frystirfry,fry (stirfry),991,FRY,炒
614_steam,steam,1193,STEAM,蒸
615_huntgohunting,hunt; go hunting,1435,HUNT,打猎
616_shootagun,shoot (a gun),1172,SHOOT,射
617_hitatarget,hit (a target),1433,HIT,中 (射中)
618_kill,kill,1417,KILL,杀 (杀鸡)
619_die,die,1494,DIE,死
620_sharpengrinding,sharpen (grinding),251,SHARPEN (SOMETHING),磨 (磨刀)
621_millgrinding,mill (grinding),636,MILL,磨 (磨米)
622_winnowwithafan,winnow with a fan,2462,WINNOWING,簸 (簸米)
623_ladleoutspoonup,ladle out; spoon up,2788,LADLE (WATER),舀 (舀水)
624_wearputon,wear; put on,976,WEAR,穿 (衣服)
625_wearhatputonhat,wear (hat); put on (hat),3428,WEAR (ON HEAD),戴 (帽子)
626_wearturban,wear (turban),,,戴(头巾)
627_wearupperclothes,wear (upper clothes),,,穿(上衣)
628_clothe,clothe,,,给穿
629_takeoff,take off,1755,UNDRESS,脱 (脱衣服)
630_rollup,roll up,,,卷 (卷烟)
631_shave,shave,231,SHAVE,剃 (头)
632_comb,comb,2070,COMB (VERB),梳 (梳头)
633_dye,dye,157,DYE,染 (染衣服)
634_sew,sew,1457,SEW,缝(缝衣服)
635_mendpatch,mend; patch,2243,REPAIR,补 (补衣服)
636_weave,weave,133,WEAVE,编织
637_plaitbraid,plait; braid,1729,PLAIT OR BRAID OR WEAVE,编 (编辫子)
638_makethebed,make the bed,,,铺 (铺床)
639_sweep,sweep,230,SWEEP,扫 (扫地)
640_open,open,1156,OPEN,开 (开门)
641_close,close,1046,SHUT,关
642_shut,shut,2063,CLOSE (EYES),闭 (闭眼)
643_putdownputplace,put down; put/place,998,PUT,放 (下) [放置]
644_releaseletgosetfree,release; let go; set free,1095,LET GO OR SET FREE,放 (把鸟放走)
645_hang,hang,2884,HANG,挂 (挂在墙上)
646_tieintoabundle,tie into a bundle,,,捆(绑)
648_tieabelt,tie a belt,,,系
649_untie,untie,352,UNTIE,解 (解绳结)
650_loadpackputin,load; pack (put in),1679,LOAD,装 (装进袋里)
651_takeout,take out,3654,TAKE OUT,拿出
652_pressfillinsqueezeinstuff,press; fill in; squeeze in; stuff,1913,PRESS,塞 (塞在洞口)
653_burycoverup,bury; cover up,1719,BURY,埋 (埋物)
654_hidething,hide (thing),602,HIDE (CONCEAL),藏 (东西)
655_hideself,hide (self),2485,HIDE (ONESELF),藏/躲 (自己)
656_choose,choose,1750,CHOOSE,挑选
657_pileupheapup,pile up; heap up,1576,PILE UP,堆 (堆积泥土)
658_nail,nail,,,钉(钉钉子)
659_want,want,1784,WANT,要 (我要这个)
660_getobtain,get; obtain;,694,GET,得 (得到)
661_receive,receive,7,GATHER,收 (收起来)
662_lose,lose,3072,MISPLACE,遗失
663_seeklookfor,seek (look for),1468,LOOK FOR,找/寻找
664_use,use,2072,USE (VERB),用 (使用)
665_play,play,1413,PLAY,玩
666_win,win,866,WIN,赢
667_sing,sing,1261,SING,唱（歌）
668_dance,dance,1879,DANCE,跳舞
669_borrowmoney,borrow (money),1823,BORROW,借 (借钱)
670_borrowthing,borrow (thing),1823,BORROW,借(借东西）
671_givebackreturnrepay,give back; return; repay,85,GIVE BACK,还 (还钱)
672_owe,owe,369,OWE,欠
673_compensateforreimburse,compensate for; reimburse,,,赔偿
674_sendoffdeliver,send-off; deliver,2033,DELIVER,送
675_waitawaitexpect,wait; await; expect,1590,WAIT (FOR),等(候)
676_meetcomeacross,meet; come across,1831,MEET,遇见
677_marryahusband,marry a husband,2163,MARRY (AS WOMAN),嫁
678_marryawife,marry a wife,2164,MARRY (AS MAN),娶
679_scoldcurse,scold; curse,299,SCOLD,骂
680_fight,fight,1423,FIGHT,打架
681_hitbeat,hit; beat,1433,HIT,打 (打人)
682_robloot,rob; loot,2073,ROB (VERB),抢
683_steal,steal,713,STEAL,偷
684_cheat,cheat,1902,BETRAY,骗
685_help,help,1897,HELP,帮助
686_curetreatheal,cure; treat; heal,499,CURE,医治
687_divideseparatedistribute,divide; separate; distribute,1119,DIVIDE,分
688_laugh,laugh,1355,LAUGH,笑
689_cry,cry,1839,CRY,哭
690_love,love,923,LOVE,爱 (爱小孩)
691_likeenjoy,like; enjoy,1117,LIKE,喜欢 (喜欢唱歌)
692_knowunderstand,know; understand,1410,KNOW (SOMETHING),懂; 知道
693_remember,remember,707,REMEMBER,记得
694_forget,forget,1523,FORGET,忘记
695_think,think,1415,THINK (REFLECT),思考
696_beangry,be angry,2223,BE ANGRY,生气
697_hate,hate,1607,HATE,恨
698_fear,fear,1419,FEAR (BE AFRAID),怕
699_havecourage,have courage,,,敢
700_canwell,can (well),972,BE ABLE,会 (会做)
701_affirmative,affirmative,1268,YES,是 (这是什么)
702_isnot,is not,1269,NO,不是(这不是我的)
703_have,have,773,HAVE,有
704_nothavelackwithout,not have; lack; without,3363,NOT HAVE,没有(我没有书)
705_walk,walk,1443,WALK,走
706_run,run,1519,RUN,跑
707_ascend,ascend,705,GO UP (ASCEND),上 (上山)
708_descend,descend,2014,GO DOWN (DESCEND),下 (下山)
709_come,come,1446,COME,来
710_comeup,come up,,,上来
711_comedown,come down,,,下来
712_go,go,695,GO,去
713_goup,go up,705,GO UP (ASCEND),上去
714_godown,go down,2014,GO DOWN (DESCEND),下去
715_climb,climb,1102,CLIMB,爬(上)
716_return,return,581,COME BACK,回
717_arrive,arrive,1387,ARRIVE,到
718_crossover,cross (over),574,TRANSIT,过 (过河)
719_gothrough,go through,1742,TRAVERSE,经过
720_exitcomeout,exit (come out),1107,GO OUT,出 (出去)
721_enter,enter,749,ENTER,进 (进来)
722_moveback,move back,,,退
723_fleeescape,flee; escape,956,FLEE,逃
724_chase,chase,1047,PURSUE,追 (追上)
725_stepon,step on,575,TREAD,踩
726_jumpleap,jump; leap,1829,JUMP,跳
727_stride,stride,,,跨 (跨小沟)
728_riderideon,ride; ride on,367,RIDE,骑 (骑马)
729_existtobe,EXIST; to be,1579,BE,在; 有
730_dryinthesun,dry (in the sun),1786,DRY UP,晒 (晒太阳)
731_rainv,rain (V),1253,RAIN (RAINING),下雨
732_ofthewindblow,(of the wind) blow,175,BLOW (OF WIND),刮风
733_lightonfire,light (on fire),737,LIGHT (IGNITE),点 (点火)
734_burn,burn,2102,BURN,焚 (烧)
735_burnup,burn up,,,烧掉
736_roastinfire,roast (in fire),1962,ROAST (SOMETHING),烧(火里)
737_roastoverfire,roast (over fire),1962,ROAST (SOMETHING),烤(火上)
738_smoke,smoke,2859,SMOKE (EMIT SMOKE),冒烟
739_explode,explode,,,爆炸
740_flow,flow,2003,FLOW,流 (水流)
741_overflowspill,overflow; spill,3130,SPILL (SOMETHING),溢
742_float,float,1574,FLOAT,浮 (浮在水面)
743_crackopensplitopen,crack open; split open,3080,SPLIT OPEN,裂开 (墙裂开)
744_collapsetoppledown,collapse; topple down,,,倒塌
745_beshortoflack,be short of; lack,2329,LACK (NOT HAVE),缺 (碗缺了一个口)
746_roll,roll,827,ROLL,滚 (石头滚)
747_revolverotatespin,revolve; rotate; spin,121,SPIN,旋转
748_falldrop,fall; drop,1280,FALL,掉 (掉在地下)
749_snapintworopestring,"snap in two (rope, string)",,,断 (绳子断了)
750_break,break,680,BREAK (DESTROY OR GET DESTROYED),破 (罐子破了)
751_leak,leak,2253,DRIP (EMIT LIQUID),漏 (水桶漏水)
752_boil,boil,792,BOIL (OF LIQUID),沸
753_change,change,1264,CHANGE,变 (蛹变蛾)
754_birth,birth,1195,GIVE BIRTH,生 (生孩子)
755_grow,grow,479,GROW,长 (长大)
756_trembleshiver,tremble; shiver,52,SHIVER,发抖
757_swell,swell,1573,SWELL,肿
758_fly,fly,1441,FLY (MOVE THROUGH AIR),飞
759_bark,bark,1206,BARKING,吠 (狗叫)fei
760_callcrowofanimals,call; crow (of animals),2074,CROW (VERB),啼 (公鸡啼)
761_layanegg,lay (an egg),2464,LAY EGGS,生 (生蛋)
762_broodincubate,"brood, incubate",2075,BROOD (VERB),孵
764_budontrees,bud on trees,1684,BUD,发(芽)
765_bloomblossom,bloom; blossom,3287,BLOOM,开(花)
766_bearfruit,bear fruit,3054,BEAR FRUIT,结(果)
768_rotmeat,rot (meat),,,腐烂
769_beginstart,begin; start,3447,BEGIN OR START,开始
770_stop,stop,2880,HALT (STOP),停
771_remain,remain,987,REMAIN,留下
772_write,write,1672,WRITE,写
773_washself,wash (self),3371,WASH (ONESELF),洗(手)
774_getup,get up,1602,WAKE UP,起来
775_shake,shake,1909,SHAKE,摇动
776_sink,sink,1088,SINK (DESCEND),沉 (下)
777_finish,finish,1766,FINISH,完成
778_giveben,give; BEN,1447,GIVE,给
779_destroy,destroy,681,DESTROY,破坏
780_drawwaterwell,draw water (well),1911,DRAW (WATER),吊（水）
781_drain,drain,,,排（水）
782_bestanding,be standing,1442,STAND,站 (站位)
783_skinanimalto,"skin (animal), to",291,PULL OFF (SKIN),剥皮
784_peeleggsfruit,"peel (eggs, fruit)",275,PEEL,剥
785_clearfield,clear field,,,除田
786_weed,weed,3288,WEED,除草
787_stir,stir,696,STIR,搅拌
788_weigh,weigh,1098,WEIGH,称
789_soakpickle,soak; pickle,2069,SOAK (VERB),泡
790_drown,drown,1904,DROWN,淹死/溺死
791_accompanysomeone,accompany someone,1542,ACCOMPANY,陪
792_swim,swim,1439,SWIM,游泳
793_drillahole,drill (a hole),1501,BORE,钻 (钻孔)
794_insert,insert,3071,INSERT,插
795_driveout,drive out,,,赶 (驱逐)
796_wither,wither,2907,ROT,枯（树叶枯）
797_cough,cough,879,COUGH,咳嗽
798_yawn,yawn,1028,YAWN,打呵欠
799_sneeze,sneeze,1621,SNEEZE,打喷嚏
800_hiccup,hiccup,162,HICCOUGH,打嗝
801_belch,belch,2245,BELCH,打饱嗝
802_fart,fart,1159,FART,放屁
803_defecate,defecate,676,SHIT (DEFECATE),解大便
804_urinate,urinate,592,PISS,解小便
805_scratch,scratch,1436,SCRATCH,挠/搔
806_live,live,1422,BE ALIVE,活
807_exchange,exchange,2509,EXCHANGE,交换
808_butt,butt,,,(用头)碰撞
809_white,white,1335,WHITE,白
810_black,black,163,BLACK,黑
811_red,red,156,RED,红
812_yellow,yellow,1424,YELLOW,黄
813_blue,blue,837,BLUE,蓝
814_green,green,1425,GREEN,绿
815_grey,grey,153,GREY,灰色
816_sharppoint,sharp (point),372,POINTED,尖 (笔嘴很尖)
817_sharpblade,sharp (blade),1396,SHARP,快 (刀快)
818_dull,dull,379,BLUNT,钝 (刀钝)
819_round,round,1395,ROUND,圆 (球很圆)
820_flat,flat,1633,FLAT,平 (路很平)
821_steep,steep,2717,STEEP,陡 (山很陡)
822_situatedstraight,situated straight,,,正 (帽子戴得正)
823_situatedcrooked,situated crooked,,,歪 (帽子戴歪了)
824_straight,straight,1404,STRAIGHT,直 (棍子很直)
825_crookedbent,crooked; bent,297,CROOKED,弯 (棍子弯)
826_thickdense,thick; dense,2239,DENSE,稠 (粥很稠)
827_thinwaterysparse,thin; watery; sparse,3545,WATERY,稀 (粥很稀)
828_hard,hard,1884,HARD,硬
829_soft,soft,1856,SOFT,软
830_brightlight,bright; light,679,BRIGHT,亮 (房子很亮)
831_dimdark,dim; dark,706,DARK,暗 (房子很暗)
832_clearsky,clear (sky),2340,SUNNY,晴
833_overcast,overcast,2341,CLOUDY,阴
834_full,full,1429,FULL,满
835_beautiful,beautiful,1427,BEAUTIFUL,美丽 {漂亮}
836_ugly,ugly,1548,UGLY,丑
837_fat,fat,1279,FAT (OBESE),胖
838_fatfattymeat,fat; fatty (meat),2449,FAT (OF MEAT AND FOOD),肥 (肉肥)
839_lean,lean,2219,LEAN (MEAT),瘦 (瘦肉)
840_skinnythin,skinny; thin,1400,THIN (SLIM),瘦 (人瘦)
841_clean,clean,704,CLEAN,干净
842_dirty,dirty,1230,DIRTY,脏
843_old,old,2112,OLD (AGED),老 (老人)
844_young,young,1207,YOUNG,年轻
845_good,good,1035,GOOD,好 (东西好)
846_bad,bad,1292,BAD,坏 (人坏)
847_fast,fast,1631,FAST,快 (走得快)
848_slow,slow,701,SLOW,慢 (走得慢)
849_wet,wet,1726,WET,湿 (衣服湿)
850_dry,dry,1398,DRY,干 (衣服干)
851_new,new,1231,NEW,新
852_old,old,2113,OLD (USED),旧
853_rawunripe,raw; unripe,1959,RAW,生 (生肉)
854_cookedripe,cooked; ripe,269,COOKED,熟 (熟肉)
855_early,early,672,EARLY,早 (来得早)
856_late,late,477,LATE,迟 (来迟了)
857_easy,easy,686,EASY,容易
858_difficult,difficult,584,DIFFICULT,难
859_hottemp,hot (temp.),1286,HOT,热
861_coldbody,cold (body),,,?
862_warm,warm,1232,WARM,暖和
863_cool,cool,,,凉快
864_sour,sour,1906,SOUR,酸
865_sweet,sweet,717,SWEET,甜
866_bitter,bitter,887,BITTER,苦
867_hotspicy,hot (spicy),544,SPICY,辣
868_salty,salty,1091,SALTY,咸
869_delicious,delicious,1813,TASTY,好吃
870_insipid,insipid,1771,TASTELESS,没味道
871_fragrant,fragrant,376,FRAGRANT,香 (花香)
873_reallystinky,really stinky,,,?
874_fishysmell,fishy (smell),,,腥 (鱼腥)
875_rotten,rotten,1728,ROTTEN,腐烂的
876_fullstomach,full (stomach),106,SATIATED,饱
877_hungry,hungry,1533,BE HUNGRY,饿
878_thirsty,thirsty,847,THIRSTY,渴
879_tired,tired,1757,TIRED,累 (疲乏/疲劳/疲倦)
880_blessedhappy,blessed; happy,2529,BLESSED,幸福 (日子好过)
881_sad,sad,699,SAD,忧愁
882_ashamed,ashamed,1894,ASHAMED,惭愧/害羞
883_itchyticklish,itchy; ticklish,3856,ITCH OR ITCHY OR ITCHING,痒
884_sick,sick,1847,SICK,病 (生病)
885_intelligentclever,intelligent; clever,1310,CLEVER,聪明
886_proud,proud,174,PROUD,骄傲
887_stupid,stupid,1518,STUPID,愚蠢
888_crazy,crazy,1899,MAD,疯狂
889_diligent,diligent,2077,DILIGENT,勤(勤奋)
890_busy,busy,2755,BUSY,忙
891_capable,capable,,,能干(的)
892_lazy,lazy,1564,LAZY,懒
893_rich,rich,712,RICH,富
894_poor,poor,1674,POOR,穷
895_alive,alive,1422,BE ALIVE,活着
896_brave,brave,3,BRAVE,勇敢
897_drunk,drunk,1463,DRUNK,醉
898_backwards,backwards,2911,BACKWARD,落后
899_different,different,2504,DIFFERENT,不同
900_same,same,200,SAME,一样 (相同)
901_sticky,sticky,3703,STICKY,粘
902_slick,slick,,,(光)滑
903_tight,tight,3053,TIGHT,紧 (绑的紧)
904_loose,loose,2506,LOOSE,松 (绑的松)
905_expensive,expensive,1426,EXPENSIVE,贵
906_cheap,cheap,1887,CHEAP,便宜
907_correct,correct,1725,CORRECT (RIGHT),正确
908_enough,enough,1881,ENOUGH,足够
909_far,FAR,1406,FAR,远
910_near,NEAR,1942,NEAR,近
911_high,HIGH,1265,HIGH,高
912_low,LOW,721,LOW,低
913_longdistance,LONG (distance),1203,LONG,长
914_short,SHORT,1645,SHORT,短
915_many,MANY,1198,MANY,多
916_few,FEW,1242,FEW,少
917_wide,WIDE,1243,WIDE,宽
918_narrow,NARROW,1267,NARROW,窄
919_big,BIG,1202,BIG,大
920_little,LITTLE,1246,SMALL,小
921_deep,DEEP,1593,DEEP,深 (水深)
922_shallow,SHALLOW,193,SHALLOW,浅 (水浅)
923_light,LIGHT,1052,LIGHT (WEIGHT),轻
924_heavy,HEAVY,1210,HEAVY,重
925_thick2d,THICK (2d),1244,THICK,厚
926_thin2d,THIN (2d),2306,THIN (OF LEAF AND CLOTH),薄
927_thick3d,THICK (3d),2151,COARSE,粗 (粗大)
928_thin3d,THIN (3d),2308,THIN,细 (细小)
929_howfar,HOW FAR?,,,有多远？
930_howhigh,HOW HIGH?,,,有多高？
931_howlong,HOW LONG?,2338,HOW LONG,有多长？
932_howwide,HOW WIDE?,,,有多宽？
933_howbig,HOW BIG?,,,有多大？
934_howdeep,HOW DEEP?,,,有多深？
935_howheavy,HOW HEAVY?,,,有多重？
936_one,one,1493,ONE,一
937_two,two,1498,TWO,二
938_three,three,492,THREE,三
939_four,four,1500,FOUR,四
940_five,five,493,FIVE,五
941_six,six,1703,SIX,六
942_seven,seven,1704,SEVEN,七
943_eight,eight,1705,EIGHT,八
944_nine,nine,1483,NINE,九
945_ten,ten,1515,TEN,十
946_eleven,eleven,1706,ELEVEN,十一
947_twelve,twelve,1707,TWELVE,十二
948_twenty,twenty,1710,TWENTY,二十
949_twentyone,twentyone,1734,TWENTY ONE,二十一
950_hundred,hundred,1634,HUNDRED,百
951_thousand,thousand,1843,THOUSAND,千
952_half,half,816,HALF,半 (一半)
953_bowlfulmw,bowlful (MW),,,碗
954_armspread2arms,arm spread (2 arms),,,庹(两臂伸直）pai
955_spanhandwidth,span (hand-width),,,柞 (拇指-中指)
956_clftimes,CLF.times,,,次
957_1s,1S,1209,I,我
958_1pl,1PL,1212,WE,我们
959_1plinclusive,1PL (inclusive),1131,WE (INCLUSIVE),咱们
960_2s,2S,1215,THOU,你
961_2pl,2PL,1213,YOU,你们
962_3s,3S,262,HE OR SHE OR IT,他
963_3pl,3PL,817,THEY,他们
964_3sranother,3SR (another),,,其他人／别人
965_self,self,1993,SELF,自己
966_anotherthing,another (thing),197,OTHER,另外
967_poss,POSS,,,的
968_this1,this (1),1214,THIS,这 (个)
969_thiskind,this kind,,,这种
970_here1,here (1),136,HERE,这里
971_thatone,that one,78,THAT,那个
972_thathigher,that (higher),,,那 (上位)
973_thatlower,that (lower),,,那 (下位)
974_thatfar,that (far),,,那 (远位)
975_there,there,1937,THERE,那里
976_infront,in front,1883,IN FRONT OF,前面
977_ontheotherside,on the other side,885,OPPOSITE,对面
978_behind,behind,1686,BEHIND,后面
979_between,between,689,BETWEEN,中间
980_left,left,244,LEFT,左边
981_right,right,1019,RIGHT,右边
982_beside,beside,1816,BESIDE,旁边
983_side,side,682,SIDE,边
984_upon,upon,1753,TOP,上面
985_beneath,beneath,690,BOTTOM,下面
986_inside,inside,1606,INSIDE,里面
987_outside,outside,762,OUTSIDE,外面
988_everywhere,everywhere,2999,EVERYWHERE,到处
989_who,who?,1235,WHO,谁?
990_what,what?,1236,WHAT,什么?
991_where,where?,1237,WHERE,哪里?
992_why,why?,1270,WHY,为什么?
993_whichone,which (one)?,727,WHICH,哪 (一个)?
994_how,how?,1239,HOW,怎么?
995_howmuch,how much?,822,HOW MANY,多少?
996_now,now,1376,NOW,现在
997_justnow,just now,84,JUST,刚才
998_beforesequential,before (sequential),1882,BEFORE,先 (先去)
999_after,after,1685,AFTER,后 (后去)
1000_beforetemporal,before (temporal),1882,BEFORE,以前
1001_formerly,formerly,2914,ONCE (IN THE PAST),从前
1002_already,already,2576,ALREADY,已经
1003_immediately,immediately,1963,IMMEDIATELY,立刻
1004_frequently,frequently,1852,OFTEN,常常 (常常来)
1005_slowly,slowly,2165,SLOWLY,慢慢 (慢慢走)
1006_quickly,quickly,3365,QUICKLY,快快 (快快走)
1007_very,very,1311,VERY,很 (很漂亮)
1008_most,most,,,最 (最大)
1009_all,all,98,ALL,都 (大家都来)
1010_again,again,204,AGAIN,再 (明天再来)
1011_reallycertainly,really; certainly,509,CERTAIN,一定 (我一定去)
1012_notneg,not (NEG),1240,NOT,不 (他不来)
1013_dont,don't,,,别 (别去)
1014_eachother,each other,,,互相
